#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1538748857.14 3659383 14.257 4.777 2.074 4 5 1 6.567 3665063 10.000 2.458 51499008.000 367927296.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.24 3658911 14.190 4.777 2.074 4 5 1 6.567 3665063 0.000 2.458 51556352.000 367927296.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.35 3657990 14.057 4.777 2.074 4 5 1 6.567 3665063 0.000 2.459 51556352.000 367927296.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.45 3656948 13.990 4.777 2.074 4 5 1 6.567 3665063 10.000 2.468 51585024.000 368222208.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.55 3655457 13.857 4.777 2.074 4 5 1 6.567 3665063 10.000 2.477 51781632.000 368377856.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.65 3654160 13.790 4.777 2.074 4 5 1 6.567 3665063 18.182 2.486 51961856.000 368533504.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.75 3651678 13.657 4.777 2.074 4 5 1 6.567 3665063 10.000 2.494 52146176.000 368689152.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.86 3649274 13.524 4.777 2.074 4 5 1 6.567 3665063 10.000 2.503 52326400.000 368844800.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748857.96 3647609 13.457 4.777 2.074 4 5 1 6.567 3665063 20.000 2.512 52510720.000 369000448.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.06 3645454 13.324 4.777 2.074 4 5 1 6.567 3665063 10.000 2.520 52690944.000 369315840.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1538748858.16 3644621 13.257 4.777 2.074 4 5 1 6.567 3665063 18.182 2.529 52875264.000 369471488.000 1538748856.454 1538748856.451 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
