#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1571825863.38 3660201 14.990 4.784 2.074 4 5 0 0.000 3665063 18.182 2.564 53694464.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.49 3660167 14.857 4.784 2.074 4 5 1 6.772 3665063 20.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.59 3660150 14.790 4.784 2.074 4 5 1 6.772 3665063 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.69 3660116 14.657 4.784 2.074 4 5 1 6.772 3665063 20.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.79 3660099 14.590 4.784 2.074 4 5 1 6.772 3665063 9.091 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.89 3660065 14.457 4.784 2.074 4 5 1 6.772 3665063 0.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825863.99 3660048 14.390 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.09 3659383 14.257 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.20 3658911 14.190 4.784 2.074 4 5 1 6.772 3665063 20.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1571825864.30 3657990 14.057 4.784 2.074 4 5 1 6.772 3665063 10.000 2.564 53796864.000 370405376.000 1571825863.319 1571825863.316 http://192.168.1.254/car-20120827-88.mp4 5494912-6551031 5.000 0.100 0.265 0.687 0.869 2.074 4.191
