#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574948981.02 4967685 15.754 4.787 4.191 5 5 1 0.836 5085629 0.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.12 4966872 15.687 4.787 4.191 5 5 1 0.836 5085629 20.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.22 4965432 15.554 4.787 4.191 5 5 1 0.836 5085629 20.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.32 4964574 15.487 4.787 4.191 5 5 1 0.836 5085629 0.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.42 4963294 15.354 4.787 4.191 5 5 1 0.836 5085629 9.091 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.52 4961941 15.221 4.787 4.191 5 5 1 0.836 5085629 10.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.63 4961180 15.154 4.787 4.191 5 5 1 0.836 5085629 20.000 2.746 57602048.000 372035584.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.73 4960069 15.021 4.787 4.191 5 5 1 0.836 5085629 10.000 2.789 58408960.000 372891648.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.83 4958468 15.016 4.787 4.191 5 5 1 0.836 5085629 10.000 2.792 58507264.000 372891648.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948981.93 4953457 14.816 4.787 4.191 5 5 1 0.836 5085629 10.000 2.795 58568704.000 373026816.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574948982.03 4952555 14.749 4.787 4.191 5 5 1 0.836 5085629 20.000 2.798 58626048.000 373026816.000 1574948980.211 1574948980.208 http://192.168.1.254/car-20120827-89.mp4 16143539-19839409 5.000 0.100 0.265 0.687 0.869 2.074 4.191
