#ts enqueued_b enqueued_t bwe cur level max_level player_status paused_time downloaded_bytes cpu mem rss vms ts_start_req ts_stop_req url_segment byterange fragment_duration q0 q1 q2 q3 q4 q5
1574691187.32 2954380 24.668 4.780 4.191 5 5 1 0.964 3028856 10.000 2.580 54120448.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.43 2953751 24.601 4.780 4.191 5 5 1 0.964 3028856 20.000 2.580 54124544.000 368844800.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.53 2951899 24.468 4.780 4.191 5 5 1 0.964 3028856 0.000 2.614 54661120.000 369696768.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.63 2951394 24.401 4.780 4.191 5 5 1 0.964 3028856 20.000 2.623 54845440.000 369848320.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.73 2950168 24.268 4.780 4.191 5 5 1 0.964 3028856 10.000 2.631 55021568.000 370003968.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.83 2948605 24.135 4.780 4.191 5 5 1 0.964 3028856 9.091 2.641 55201792.000 370155520.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691187.93 2948016 24.068 4.780 4.191 5 5 1 0.964 3028856 10.000 2.650 55402496.000 370307072.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.04 2946404 23.935 4.780 4.191 5 5 1 0.964 3028856 20.000 2.658 55582720.000 370614272.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.14 2945410 23.868 4.780 4.191 5 5 1 0.964 3028856 10.000 2.667 55762944.000 370769920.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
1574691188.24 2943740 23.735 4.780 4.191 5 5 1 0.964 3028856 10.000 2.675 55943168.000 370921472.000 1574691186.601 1574691186.598 http://192.168.1.254/car-20120827-89.mp4 19839410-23767590 5.000 0.100 0.265 0.687 0.869 2.074 4.191
